Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
,,,,,,,,합계,,57,,,,,원제목　,대체명,-,-,-,-,-,제작일　,공표일,-,저작권자명,소속,-,-,-,-,-,-,-,복제권,공연권,공중송신권,전시권,배포권,대여권,2차적저작물 작성권,-,저작권 만료일　,계약상 유효기간,-
,1,어문,예술,부안군립도서관,부안군립도서관,부안문화 제11호,지역문화 알기,-,2006-12-30 00:00:00,1,비표출,제4유형,유,-,지역문화 알기,-,어문,문서,-,지역문화,한국어,-,2006-12-30 00:00:00,이용허락동의서,박재순,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2,어문,예술,부안군립도서관,부안군립도서관,부안문화 제13호,평생배움터 문화학교,-,2008-12-31 00:00:00,1,비표출,제4유형,무,-,평생배움터 문화학교,-,어문,문서,-,지역문화,한국어,-,2008-12-31 00:00:00,이용허락동의서,박재순,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,3,어문,예술,부안군립도서관,부안군립도서관,부안문화 제14호,부안의 새로운 명소,-,2009-12-31 00:00:00,1,비표출,제4유형,무,-,부안의 새로운 명소,-,어문,문서,-,지역문화,한국어,-,2009-12-31 00:00:00,이용허락동의서,박재순,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,4,어문,예술,부안군립도서관,부안군립도서관,부안문화 제24호,어느 방랑자의 고백,-,2019-12-31 00:00:00,1,비표출,제4유형,무,-,어느 방랑자의 고백,-,어문,문서,-,지역문화,한국어,-,2019-12-31 00:00:00,이용허락동의서,이동희,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,5,어문,예술,부안군립도서관,부안군립도서관,부안문화 제24호,변산 해변,-,2019-12-31 00:00:00,1,비표출,제4유형,무,-,변산 해변,-,어문,문서,-,지역문화,한국어,-,2019-12-31 00:00:00,이용허락동의서,조명환,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,6,어문,예술,부안군립도서관,부안군립도서관,부안문화 제24호,직소폭포,-,2019-12-31 00:00:00,1,비표출,제4유형,무,-,직소폭포,-,어문,문서,-,지역문화,한국어,-,2019-12-31 00:00:00,이용허락동의서,조명환,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,7,어문,예술,부안군립도서관,부안군립도서관,부안문화 제24호,다락방 일기,-,2019-12-31 00:00:00,1,비표출,제4유형,무,-,다락방 일기,-,어문,문서,-,지역문화,한국어,-,2019-12-31 00:00:00,이용허락동의서,홍근숙,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,8,어문,예술,부안군립도서관,부안군립도서관,부안문화 제24호,꽃바람,-,2019-12-31 00:00:00,1,비표출,제4유형,무,-,꽃바람,-,어문,문서,-,지역문화,한국어,-,2019-12-31 00:00:00,이용허락동의서,홍근숙,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,9,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,부안이라는곳,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,부안이라는곳,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,김복순,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,10,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,흰 머리카락을 보며,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,흰 머리카락을 보며,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,김복순,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,11,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,포도를 심으며,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,포도를 심으며,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,김영훈,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,12,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,김장김치,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,김장김치,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,김영훈,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,13,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,섬망,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,섬망,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,14,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,시작노트,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,시작노트,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,15,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,여름 피서,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,여름 피서,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,16,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,가을이 가기 전에,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,가을이 가기 전에,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,최정숙,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,17,어문,예술,부안군립도서관,부안군립도서관,부안문화 제25호,겨울은 봄을 물고,-,2020-12-20 00:00:00,1,비표출,제4유형,무,-,겨울은 봄을 물고,-,어문,문서,-,지역문화,한국어,-,2020-12-20 00:00:00,이용허락동의서,최정숙,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,18,어문,예술,부안군립도서관,부안군립도서관,부안문화 제26호,남해 생일도에서,-,2021-12-20 00:00:00,1,비표출,제4유형,무,-,남해 생일도에서,-,어문,문서,-,지역문화,한국어,-,2021-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,19,어문,예술,부안군립도서관,부안군립도서관,부안문화 제26호,직소폭포 가는길,-,2021-12-20 00:00:00,1,비표출,제4유형,무,-,직소폭포 가는길,-,어문,문서,-,지역문화,한국어,-,2021-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,20,어문,예술,부안군립도서관,부안군립도서관,부안문화 제26호,봉래곡 변산,-,2021-12-20 00:00:00,1,비표출,제4유형,무,-,봉래곡 변산,-,어문,문서,-,지역문화,한국어,-,2021-12-20 00:00:00,이용허락동의서,조명환,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,21,어문,예술,부안군립도서관,부안군립도서관,부안문화 제26호,매창뜸,-,2021-12-20 00:00:00,1,비표출,제4유형,무,-,매창뜸,-,어문,문서,-,지역문화,한국어,-,2021-12-20 00:00:00,이용허락동의서,조명환,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,22,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,월명암 삽살개,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,월명암 삽살개,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,김영훈,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,23,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,생벌초,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,생벌초,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,김영훈,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,24,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,등대,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,등대,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,김종수,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,25,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,뽕나무,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,뽕나무,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,김종수,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,26,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,귀농인이 느낀 도시와 농촌,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,귀농인이 느낀 도시와 농촌,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,김종수,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,27,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,들국화,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,들국화,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,민인기,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,28,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,외로움을 아는 자만이,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,외로움을 아는 자만이,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,이동희,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,29,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,그리하지 아니할지라도,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,그리하지 아니할지라도,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,이성자,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,30,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,갑절,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,갑절,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,이성자,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,31,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,다알리아,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,다알리아,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,32,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,이별,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,이별,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,정기영,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,33,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,소금밭에서,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,소금밭에서,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,조명환,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,34,어문,예술,부안군립도서관,부안군립도서관,부안문화 제27호,변산바람꽃,-,2022-12-20 00:00:00,1,비표출,제4유형,무,-,변산바람꽃,-,어문,문서,-,지역문화,한국어,-,2022-12-20 00:00:00,이용허락동의서,조명환,-,-,부안문화원(부안군립도서관),제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
