Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,강진군청 권리처리 목록,,,,,,,,,,,,
,순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
,1,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",옴천면 고지도-1,옴천면 고지도,-,0,1,0,미부착,제1유형,만료저작물,
,2,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",옴천면 고지도-2,옴천면 고지도,-,0,1,0,미부착,제1유형,만료저작물,
,3,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",옴천면 사무소 전경-1,옴천면사무소 전경,-,0,1,0,미부착,제1유형,만료저작물/저작물성 없음,
,4,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",옴천면 사무소 전경-2,옴천면사무소 전경,-,0,1,0,미부착,개방불가,없음,
,5,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",오추마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,6,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",연동마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,7,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",죽림마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,8,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",동막마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,9,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",화신마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,10,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",황곡마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,11,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",구곡마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,12,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",신월마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,13,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,14,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",대곡마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,15,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",사동마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,16,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",좌척마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,17,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",오곡마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,18,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",개산마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,19,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,20,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,21,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",송용마을,마을별 전경,-,0,1,0,미부착,개방불가,없음,
,22,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",송용마을_이귀자_시부모님 결혼기념사진_1942년,결혼식 관련,1942,0,1,0,미부착,제1유형,만료저작물,
,23,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을_김정자(현83세)_결혼식_당시 신부 23세_1962년,결혼식 관련,1962,0,1,0,미부착,제1유형,만료저작물,
,24,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_김갑덕(현85세)_결혼식_1959년,결혼식 관련,1959,0,1,0,미부착,제1유형,만료저작물,
,25,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","송용마을_채귀례(현84세)_결혼식(당시 신랑 26세, 신부 21세)_1959년",결혼식 관련,1959,0,1,0,미부착,제1유형,만료저작물,
,26,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을_노영심(현84세)_남동생(현75세)_결혼식_친구들의 손가마 타고 입장_1960년대 추정,결혼식 관련,1960년대,0,1,0,미부착,제1유형,만료저작물,
,27,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_장행자(현74세)_결혼식_1967년-1,결혼식 관련,1967,0,1,0,미부착,제1유형,만료저작물,
,28,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을_박청자(현81세)_언니 결혼식_1959년,결혼식 관련,1959,0,1,0,미부착,제1유형,만료저작물,
,29,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_장행자(현74세)_결혼식_1967년-2,결혼식 관련,1967,0,1,0,미부착,제1유형,만료저작물,
,30,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",오곡마을_이재훈 이장_이모 결혼식_1960년대,결혼식 관련,1960년대,0,1,0,미부착,제1유형,만료저작물,
,31,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을_김언양(현85세)_결혼식_1961년,결혼식 관련,1961,0,1,0,미부착,제1유형,만료저작물,
,32,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","대곡마을_마상순(현86세), 손영자(현83세)_결혼식_1963년",결혼식 관련,1963,0,1,0,미부착,제1유형,만료저작물,
,33,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을_박청자(현81세)_결혼식_1963년,결혼식 관련,1963,0,1,0,미부착,제1유형,만료저작물,
,34,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","계원마을_김상채, 김종례(현78세)_결혼식 사진_1967년-1",결혼식 관련,1967,0,1,0,미부착,제1유형,만료저작물,
,35,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","계원마을_김상채, 김종례(현78세)_결혼식 사진_1967년-2",결혼식 관련,1967,0,1,0,미부착,제1유형,만료저작물,
,36,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_조영자(현78세)_결혼식 사진_1968년-1,결혼식 관련,1968,0,1,0,미부착,제1유형,만료저작물,
,37,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_조영자(현78세)_결혼식 사진_1968년-2,결혼식 관련,1968,0,1,0,미부착,제1유형,만료저작물,
,38,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",좌척마을_이정순(현87세)_시동생 결혼식_1970년대 추정,결혼식 관련,1970년대,0,1,0,미부착,개방불가,없음,
,39,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을_노영심(현84세)_넷째 시누이_김경자 결혼식_1970년대 추정,결혼식 관련,1970년대,0,1,0,미부착,개방불가,없음,
,40,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_조영자(현78세)_여동생 결혼식_1970년대,결혼식 관련,1970년대,0,1,0,미부착,개방불가,없음,
,41,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","개산마을_금동선, 김경자_시누이(금순심)_결혼식_1970년대 추정",결혼식 관련,1970년대,0,1,0,미부착,개방불가,없음,
,42,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_김제운(현42세)_부모님 결혼식 폐백_1970년대,결혼식 관련,1970년대,0,1,0,미부착,개방불가,없음,
,43,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","신월마을_박재원(현82세) 이장_박재원(현82세) 이장, 이정희(현76세)_결혼식_1970년대",결혼식 관련,1970년대,0,1,0,미부착,개방불가,없음,
,44,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을_박청자(현81세)_친정 막내동생 결혼식_1971년,결혼식 관련,1971,0,1,0,미부착,제1유형,만료저작물,
,45,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을_김지순(현74세)_결혼식_1971년,결혼식 관련,1971,0,1,0,미부착,제1유형,만료저작물,
,46,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","개산마을_금동선, 김경자_결혼식(전통혼례식 후 웨딩드레스를 입고 신식 결혼 기념사진 촬영)_1972년-1",결혼식 관련,1972,0,1,0,미부착,제1유형,만료저작물,
,47,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","개산마을_금동선, 김경자_결혼식(전통혼례식 후 웨딩드레스를 입고 신식 결혼 기념사진 촬영)_1972년-2",결혼식 관련,1972,0,1,0,미부착,제1유형,만료저작물,
,48,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을_안경심(현77세)_결혼식_1972년,결혼식 관련,1972,0,1,0,미부착,제1유형,만료저작물,
,49,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""","송용마을_박길례_정길만, 박길례 결혼식_1973년",결혼식 관련,1973,0,1,0,미부착,제1유형,만료저작물,
,50,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",송용마을_이귀자_결혼식_1975년 추정,결혼식 관련,1975,0,1,0,미부착,제1유형,만료저작물,
,51,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_김종례(현78세)_셋째동서 결혼식_영산국민(초등)학교_1978년,결혼식 관련,1978,0,1,0,미부착,제1유형,만료저작물,
,52,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을_정만덕_결혼식_병영예식장_1974년,결혼식 관련,1974,0,1,0,미부착,제1유형,만료저작물,
,53,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_조영자(현78세)_시동생(유인현(현75세))_결혼식_1978년,결혼식 관련,1978,0,1,0,미부착,개방불가,없음,
,54,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",개산마을_김영순_제13회 옴천국민(초등)학교 졸업기념_1943년,학교(초·중등) 관련,1943,0,1,0,미부착,제1유형,만료저작물,
,55,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",영복마을_노영심(현84세)_둘째 시누이(김인자(현78세))_학창시절_1950년대 추정,학교(초·중등) 관련,1950년대,0,1,0,미부착,제1유형,만료저작물,
,56,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",대곡마을_마상순(현86세)_수학여행_대흥사_1950년대,학교(초·중등) 관련,1950년대,0,1,0,미부착,제1유형,만료저작물,
,57,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",정동마을_김언양(현85세)_제33회 병영북국민(초등)학교 동창회_단기4287년(서기1954년),학교(초·중등) 관련,1954,0,1,0,미부착,제1유형,만료저작물,
,58,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",개산마을_김영순_옴천국민(초등)학교 제13회 동창회 기념_단기4288년(서기1955년),학교(초·중등) 관련,1955,0,1,0,미부착,제1유형,만료저작물,
,59,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",대곡마을_마상순(현86세)_병영중학교 제1회 졸업식_1957년,학교(초·중등) 관련,1957,0,1,0,미부착,제1유형,만료저작물,
,60,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",송용마을_채귀례(현84세)_제15회 옴천국민(초등)학교 동창회 기념_단기4292년(서기1959년),학교(초·중등) 관련,1959,0,1,0,미부착,제1유형,만료저작물,
,61,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_조영자(현78세)_옴천국민(초등)학교 제22회 졸업기념_단기4292년(서기1959년),학교(초·중등) 관련,1959,0,1,0,미부착,제1유형,만료저작물,
,62,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",신월마을_김영초(현85세)_자녀소풍_1960년대,학교(초·중등) 관련,1960년대,0,1,0,미부착,제1유형,만료저작물,
,63,강진군청,"""옛 사진으로 보는 2022 강진군 옴천면 변천자료 - 생활사 중심으로""",계원마을_조영자(현78세)_옴천국민(초등)학교 졸업기념(반 사진)_1959년,학교(초·중등) 관련,1959,0,1,0,미부착,제1유형,만료저작물,
